,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,client_id,served_model_name,served_accuracy,post-QoS,algorithm,QoS,mc_run
1126,16,0.5,0.0,16,0.1716938018798828,0,388,388,False,True,jetson,AlexNet,0.7,0.9141530990600586,AGP,0.959606171503125,7
1127,17,0.5,0.0,17,0.13915562629699707,0,855,516,False,True,jetson,AlexNet,0.7,0.9304221868515015,AGP,0.959606171503125,7
1128,18,0.5,0.0,18,0.13837385177612305,0,523,487,False,True,jetson,AlexNet,0.7,0.9308130741119385,AGP,0.959606171503125,7
1129,19,0.5,0.0,19,0.13033843040466309,0,604,604,False,True,jetson,AlexNet,0.7,0.9348307847976685,AGP,0.959606171503125,7
1130,20,1.0,0.5,20,0.3144516944885254,3,935,935,True,False,jetson2,MobileNet,0.55,0.775,AGP,0.8098070827125,7
1131,21,1.0,0.5,21,0.14248085021972656,3,761,761,True,False,jetson2,MobileNet,0.55,0.775,AGP,0.8098070827125,7
1132,22,1.0,0.5,22,0.132066011428833,3,709,709,True,False,jetson2,MobileNet,0.55,0.775,AGP,0.8098070827125,7
1133,23,1.0,0.5,23,0.12273168563842773,3,402,714,True,False,jetson2,MobileNet,0.55,0.775,AGP,0.8098070827125,7
1134,24,1.0,0.5,24,0.1322035789489746,3,780,780,True,False,jetson2,MobileNet,0.55,0.775,AGP,0.8098070827125,7
1135,25,1.0,0.5,25,0.1301567554473877,3,550,967,True,False,jetson2,MobileNet,0.55,0.775,AGP,0.8098070827125,7
1136,26,1.0,0.5,26,0.141160249710083,3,783,783,True,False,jetson2,MobileNet,0.55,0.775,AGP,0.8098070827125,7
1137,27,1.0,0.5,27,0.12587332725524902,3,478,673,True,False,jetson2,MobileNet,0.55,0.775,AGP,0.8098070827125,7
1138,28,1.0,0.5,28,0.1279449462890625,3,423,765,True,False,jetson2,MobileNet,0.55,0.775,AGP,0.8098070827125,7
1139,29,1.0,0.5,29,0.11979532241821289,3,971,722,True,False,jetson2,MobileNet,0.55,0.775,AGP,0.8098070827125,7
1140,0,1.0,0.0,0,0.2606527805328369,3,331,331,True,True,rpi4-1,MobileNet,0.6333333333333333,0.6863402764002482,Knapsack,0.8098070827125,7
1141,1,1.0,0.0,1,0.18726539611816406,3,29,29,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7230339686075846,Knapsack,0.8098070827125,7
1142,2,1.0,0.0,2,0.22278213500976562,3,70,313,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7052755991617838,Knapsack,0.8098070827125,7
1143,3,1.0,0.0,3,0.22246360778808594,3,162,163,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7054348627726237,Knapsack,0.8098070827125,7
1144,4,1.0,0.0,4,0.20491862297058105,3,307,307,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7142073551813761,Knapsack,0.8098070827125,7
1145,5,1.0,0.0,5,0.17692041397094727,3,276,276,True,True,rpi4-1,MobileNet,0.6333333333333333,0.728206459681193,Knapsack,0.8098070827125,7
1146,6,1.0,0.0,6,0.20700621604919434,3,119,119,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7131635586420695,Knapsack,0.8098070827125,7
1147,7,1.0,0.0,7,0.1891181468963623,3,35,36,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7221075932184855,Knapsack,0.8098070827125,7
1148,8,1.0,0.0,8,0.19145464897155762,3,227,246,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7209393421808878,Knapsack,0.8098070827125,7
1149,9,1.0,0.0,9,0.19672632217407227,3,195,195,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7183035055796305,Knapsack,0.8098070827125,7
1150,10,0.5,0.0,10,0.2320246696472168,3,602,602,False,True,jetson,MobileNet,0.6333333333333333,0.8839876651763916,Knapsack,0.9504170827125,7
1151,11,0.5,0.0,11,0.23100686073303223,3,494,494,False,True,jetson,MobileNet,0.6333333333333333,0.8844965696334839,Knapsack,0.9504170827125,7
1152,12,0.5,0.0,12,0.17132306098937988,3,596,596,False,True,jetson,MobileNet,0.6333333333333333,0.9143384695053101,Knapsack,0.9504170827125,7
1153,13,0.5,0.0,13,0.1377089023590088,3,457,457,False,True,jetson,MobileNet,0.6333333333333333,0.9311455488204956,Knapsack,0.9504170827125,7
1154,14,0.5,0.0,14,0.17615604400634766,3,661,661,False,True,jetson,MobileNet,0.6333333333333333,0.9119219779968262,Knapsack,0.9504170827125,7
1155,15,0.5,0.0,15,0.1782081127166748,3,529,529,False,True,jetson,MobileNet,0.6333333333333333,0.9108959436416626,Knapsack,0.9504170827125,7
1156,16,0.5,0.0,16,0.15889525413513184,3,388,388,False,True,jetson,MobileNet,0.6333333333333333,0.9205523729324341,Knapsack,0.9504170827125,7
1157,17,0.5,0.0,17,0.16701173782348633,3,876,516,False,True,jetson,MobileNet,0.6333333333333333,0.9164941310882568,Knapsack,0.9504170827125,7
1158,18,0.5,0.0,18,0.16519761085510254,3,523,487,False,True,jetson,MobileNet,0.6333333333333333,0.9174011945724487,Knapsack,0.9504170827125,7
1159,19,0.5,0.0,19,0.11970019340515137,3,604,604,False,True,jetson,MobileNet,0.6333333333333333,0.9401499032974243,Knapsack,0.9504170827125,7
1160,20,1.0,0.5,20,0.22934484481811523,3,935,935,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,Knapsack,0.8098070827125,7
1161,21,1.0,0.5,21,0.14638733863830566,3,761,761,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,Knapsack,0.8098070827125,7
1162,22,1.0,0.5,22,0.17005062103271484,3,709,709,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,Knapsack,0.8098070827125,7
1163,23,1.0,0.5,23,0.15744876861572266,3,402,714,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,Knapsack,0.8098070827125,7
1164,24,1.0,0.5,24,0.11679220199584961,3,780,780,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,Knapsack,0.8098070827125,7
1165,25,1.0,0.5,25,0.13643789291381836,3,550,967,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,Knapsack,0.8098070827125,7
1166,26,1.0,0.5,26,0.1833040714263916,3,783,783,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,Knapsack,0.8098070827125,7
1167,27,1.0,0.5,27,0.14544677734375,3,478,673,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,Knapsack,0.8098070827125,7
1168,28,1.0,0.5,28,0.16351890563964844,3,423,765,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,Knapsack,0.8098070827125,7
1169,29,1.0,0.5,29,0.16417908668518066,3,971,722,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,Knapsack,0.8098070827125,7
1170,0,1.0,0.0,0,0.2472536563873291,0,335,331,True,True,rpi4-1,AlexNet,0.36363636363636365,0.5581913536245173,Random,0.742216171503125,7
1171,1,1.0,0.0,1,0.2128772735595703,0,389,29,True,True,rpi4-1,AlexNet,0.36363636363636365,0.5753795450383967,Random,0.742216171503125,7
1172,2,1.0,0.0,2,0.3282170295715332,2,70,313,True,True,rpi4-1,GoogLeNet,0.5714285714285714,0.6216057709285191,Random,0.7341957254281251,7
1173,3,1.0,0.0,3,0.29085850715637207,2,162,163,True,True,rpi4-1,GoogLeNet,0.5714285714285714,0.6402850321360997,Random,0.7341957254281251,7
1174,4,1.0,0.0,4,0.23375582695007324,5,307,307,True,True,rpi4-1,SqueezeNet,0.5714285714285714,0.6688363722392491,Random,0.723631531590625,7
1175,5,1.0,0.0,5,0.21266722679138184,3,276,276,True,True,rpi4-1,MobileNet,0.8,0.7936663866043091,Random,0.8098070827125,7
1176,6,1.0,0.0,6,0.2230679988861084,0,116,119,True,True,rpi4-1,AlexNet,0.36363636363636365,0.5702841823751277,Random,0.742216171503125,7
1177,7,1.0,0.0,7,0.21506333351135254,5,113,36,True,True,rpi4-1,SqueezeNet,0.5714285714285714,0.6781826189586094,Random,0.723631531590625,7
1178,8,1.0,0.0,8,0.22047686576843262,5,227,246,True,True,rpi4-1,SqueezeNet,0.5714285714285714,0.6754758528300694,Random,0.723631531590625,7
1179,9,1.0,0.0,9,0.18723392486572266,0,195,195,True,True,rpi4-1,AlexNet,0.36363636363636365,0.5882012193853206,Random,0.742216171503125,7
1180,10,1.0,0.5,20,0.20775508880615234,0,935,935,True,False,jetson2,AlexNet,0.36363636363636365,0.6818181818181819,Random,0.742216171503125,7
1181,11,1.0,0.5,21,0.3041512966156006,2,761,761,True,False,jetson2,GoogLeNet,0.5714285714285714,0.7857142857142857,Random,0.7341957254281251,7
1182,12,1.0,0.5,22,0.30558156967163086,2,709,709,True,False,jetson2,GoogLeNet,0.5714285714285714,0.7857142857142857,Random,0.7341957254281251,7
1183,13,1.0,0.5,23,0.30634593963623047,2,402,714,True,False,jetson2,GoogLeNet,0.5714285714285714,0.7857142857142857,Random,0.7341957254281251,7
1184,14,1.0,0.5,24,0.2319164276123047,5,780,780,True,False,jetson2,SqueezeNet,0.5714285714285714,0.7857142857142857,Random,0.723631531590625,7
1185,15,1.0,0.5,25,0.1642606258392334,3,550,967,True,False,jetson2,MobileNet,0.8,0.9,Random,0.8098070827125,7
1186,16,1.0,0.5,26,0.1417245864868164,0,783,783,True,False,jetson2,AlexNet,0.36363636363636365,0.6818181818181819,Random,0.742216171503125,7
1187,17,1.0,0.5,27,0.1375288963317871,0,423,673,True,False,jetson2,AlexNet,0.36363636363636365,0.6818181818181819,Random,0.742216171503125,7
1188,18,1.0,0.5,28,0.1179969310760498,0,423,765,True,False,jetson2,AlexNet,0.36363636363636365,0.6818181818181819,Random,0.742216171503125,7
1189,19,1.0,0.5,29,0.11003899574279785,0,971,722,True,False,jetson2,AlexNet,0.36363636363636365,0.6818181818181819,Random,0.742216171503125,7
1190,20,0.5,0.0,10,0.23251724243164062,0,602,602,False,True,jetson,AlexNet,0.36363636363636365,0.8155595606023616,Random,0.959606171503125,7
1191,21,0.5,0.0,11,0.15235328674316406,3,494,494,False,True,jetson,MobileNet,0.8,0.923823356628418,Random,0.9504170827125,7
1192,22,0.5,0.0,12,0.4383673667907715,2,596,596,False,True,jetson,GoogLeNet,0.5714285714285714,0.7808163166046143,Random,0.885305725428125,7
1193,23,0.5,0.0,13,0.17005681991577148,3,457,457,False,True,jetson,MobileNet,0.8,0.9149715900421143,Random,0.9504170827125,7
1194,24,0.5,0.0,14,0.14913105964660645,5,661,661,False,True,jetson,SqueezeNet,0.5714285714285714,0.9254344701766968,Random,0.933171531590625,7
1195,25,0.5,0.0,15,0.16513395309448242,3,529,529,False,True,jetson,MobileNet,0.8,0.9174330234527588,Random,0.9504170827125,7
1196,26,0.5,0.0,16,0.24097514152526855,2,388,388,False,True,jetson,GoogLeNet,0.5714285714285714,0.8795124292373657,Random,0.885305725428125,7
1197,27,0.5,0.0,17,0.18394923210144043,5,850,516,False,True,jetson,SqueezeNet,0.5714285714285714,0.9080253839492798,Random,0.933171531590625,7
1198,28,0.5,0.0,18,0.13536739349365234,0,523,487,False,True,jetson,AlexNet,0.36363636363636365,0.8641344850713557,Random,0.959606171503125,7
1199,29,0.5,0.0,19,0.14540576934814453,5,604,604,False,True,jetson,SqueezeNet,0.5714285714285714,0.9272971153259277,Random,0.933171531590625,7
1200,0,1.0,0.0,0,0.25820469856262207,3,75,75,True,True,rpi4-1,MobileNet,0.85,0.795897650718689,Optimal,0.8098070827125,8
1201,1,1.0,0.0,1,0.22977781295776367,3,263,263,True,True,rpi4-1,MobileNet,0.85,0.8101110935211182,Optimal,0.8098070827125,8
1202,2,1.0,0.0,2,0.32556700706481934,3,178,178,True,True,rpi4-1,MobileNet,0.85,0.7622164964675904,Optimal,0.8098070827125,8
1203,3,1.0,0.0,3,0.21245789527893066,3,12,12,True,True,rpi4-1,MobileNet,0.85,0.8187710523605347,Optimal,0.8098070827125,8
1204,4,1.0,0.0,4,0.19451379776000977,3,81,81,True,True,rpi4-1,MobileNet,0.85,0.8277431011199952,Optimal,0.8098070827125,8
1205,5,1.0,0.0,5,0.20685267448425293,3,205,205,True,True,rpi4-1,MobileNet,0.85,0.8215736627578736,Optimal,0.8098070827125,8
1206,6,1.0,0.0,6,0.20557904243469238,3,118,118,True,True,rpi4-1,MobileNet,0.85,0.8222104787826539,Optimal,0.8098070827125,8
1207,7,1.0,0.0,7,0.1792161464691162,3,192,192,True,True,rpi4-1,MobileNet,0.85,0.8353919267654419,Optimal,0.8098070827125,8
1208,8,1.0,0.0,8,0.2126905918121338,3,7,7,True,True,rpi4-1,MobileNet,0.85,0.8186547040939331,Optimal,0.8098070827125,8
1209,9,1.0,0.0,9,0.18509554862976074,3,255,255,True,True,rpi4-1,MobileNet,0.85,0.8324522256851197,Optimal,0.8098070827125,8
1210,10,1.0,0.5,20,0.18865585327148438,3,978,977,True,False,jetson2,MobileNet,0.85,0.925,Optimal,0.8098070827125,8
1211,11,1.0,0.5,21,0.14902114868164062,3,881,881,True,False,jetson2,MobileNet,0.85,0.925,Optimal,0.8098070827125,8
1212,12,1.0,0.5,22,0.12855219841003418,3,884,884,True,False,jetson2,MobileNet,0.85,0.925,Optimal,0.8098070827125,8
1213,13,1.0,0.5,23,0.16766357421875,3,942,942,True,False,jetson2,MobileNet,0.85,0.925,Optimal,0.8098070827125,8
1214,14,1.0,0.5,24,0.19243812561035156,3,679,679,True,False,jetson2,MobileNet,0.85,0.925,Optimal,0.8098070827125,8
1215,15,1.0,0.5,25,0.18148040771484375,3,737,907,True,False,jetson2,MobileNet,0.85,0.925,Optimal,0.8098070827125,8
1216,16,1.0,0.5,26,0.13950371742248535,3,825,996,True,False,jetson2,MobileNet,0.85,0.925,Optimal,0.8098070827125,8
1217,17,1.0,0.5,27,0.12468647956848145,3,832,832,True,False,jetson2,MobileNet,0.85,0.925,Optimal,0.8098070827125,8
1218,18,1.0,0.5,28,0.14337682723999023,3,804,804,True,False,jetson2,MobileNet,0.85,0.925,Optimal,0.8098070827125,8
1219,19,1.0,0.5,29,0.12798094749450684,3,953,953,True,False,jetson2,MobileNet,0.85,0.925,Optimal,0.8098070827125,8
1220,20,0.5,0.0,10,0.2671668529510498,0,898,593,False,True,jetson,AlexNet,0.5,0.8664165735244751,Optimal,0.959606171503125,8
1221,21,0.5,0.0,11,0.132476806640625,0,386,386,False,True,jetson,AlexNet,0.5,0.9337615966796875,Optimal,0.959606171503125,8
1222,22,0.5,0.0,12,0.15680193901062012,0,426,426,False,True,jetson,AlexNet,0.5,0.9215990304946899,Optimal,0.959606171503125,8
1223,23,0.5,0.0,13,0.27933478355407715,0,462,462,False,True,jetson,AlexNet,0.5,0.8603326082229614,Optimal,0.959606171503125,8
1224,24,0.5,0.0,14,0.2314920425415039,0,674,662,False,True,jetson,AlexNet,0.5,0.884253978729248,Optimal,0.959606171503125,8
1225,25,0.5,0.0,15,0.14060735702514648,0,537,537,False,True,jetson,AlexNet,0.5,0.9296963214874268,Optimal,0.959606171503125,8
1226,26,0.5,0.0,16,0.14042282104492188,0,372,350,False,True,jetson,AlexNet,0.5,0.9297885894775391,Optimal,0.959606171503125,8
1227,27,0.5,0.0,17,0.141082763671875,0,617,617,False,True,jetson,AlexNet,0.5,0.9294586181640625,Optimal,0.959606171503125,8
1228,28,0.5,0.0,18,0.12460660934448242,0,898,411,False,True,jetson,AlexNet,0.5,0.9376966953277588,Optimal,0.959606171503125,8
1229,29,0.5,0.0,19,0.15971088409423828,0,351,353,False,True,jetson,AlexNet,0.5,0.9201445579528809,Optimal,0.959606171503125,8
1230,0,1.0,0.0,0,0.25775980949401855,3,75,75,True,True,rpi4-1,MobileNet,0.85,0.7961200952529908,EGP,0.8098070827125,8
1231,1,1.0,0.0,1,0.18753886222839355,3,263,263,True,True,rpi4-1,MobileNet,0.85,0.8312305688858033,EGP,0.8098070827125,8
1232,2,1.0,0.0,2,0.1985323429107666,3,178,178,True,True,rpi4-1,MobileNet,0.85,0.8257338285446167,EGP,0.8098070827125,8
1233,3,1.0,0.0,3,0.21112442016601562,3,12,12,True,True,rpi4-1,MobileNet,0.85,0.8194377899169922,EGP,0.8098070827125,8
1234,4,1.0,0.0,4,0.21294474601745605,3,81,81,True,True,rpi4-1,MobileNet,0.85,0.818527626991272,EGP,0.8098070827125,8
1235,5,1.0,0.0,5,0.1979670524597168,3,205,205,True,True,rpi4-1,MobileNet,0.85,0.8260164737701416,EGP,0.8098070827125,8
1236,6,1.0,0.0,6,0.27300214767456055,3,118,118,True,True,rpi4-1,MobileNet,0.85,0.7884989261627198,EGP,0.8098070827125,8
1237,7,1.0,0.0,7,0.2132413387298584,3,192,192,True,True,rpi4-1,MobileNet,0.85,0.8183793306350708,EGP,0.8098070827125,8
1238,8,1.0,0.0,8,0.2280426025390625,3,7,7,True,True,rpi4-1,MobileNet,0.85,0.8109786987304688,EGP,0.8098070827125,8
1239,9,1.0,0.0,9,0.18880534172058105,3,255,255,True,True,rpi4-1,MobileNet,0.85,0.8305973291397095,EGP,0.8098070827125,8
1240,10,1.0,0.5,20,0.3166534900665283,3,978,977,True,False,jetson2,MobileNet,0.85,0.925,EGP,0.8098070827125,8
1241,11,1.0,0.5,21,0.12692046165466309,3,881,881,True,False,jetson2,MobileNet,0.85,0.925,EGP,0.8098070827125,8
1242,12,1.0,0.5,22,0.12248611450195312,3,884,884,True,False,jetson2,MobileNet,0.85,0.925,EGP,0.8098070827125,8
1243,13,1.0,0.5,23,0.12239384651184082,3,942,942,True,False,jetson2,MobileNet,0.85,0.925,EGP,0.8098070827125,8
1244,14,1.0,0.5,24,0.13513684272766113,3,679,679,True,False,jetson2,MobileNet,0.85,0.925,EGP,0.8098070827125,8
1245,15,1.0,0.5,25,0.12098169326782227,3,737,907,True,False,jetson2,MobileNet,0.85,0.925,EGP,0.8098070827125,8
1246,16,1.0,0.5,26,0.1342298984527588,3,825,996,True,False,jetson2,MobileNet,0.85,0.925,EGP,0.8098070827125,8
1247,17,1.0,0.5,27,0.13170981407165527,3,832,832,True,False,jetson2,MobileNet,0.85,0.925,EGP,0.8098070827125,8
1248,18,1.0,0.5,28,0.11288094520568848,3,804,804,True,False,jetson2,MobileNet,0.85,0.925,EGP,0.8098070827125,8
1249,19,1.0,0.5,29,0.20818209648132324,3,953,953,True,False,jetson2,MobileNet,0.85,0.925,EGP,0.8098070827125,8
1250,20,0.5,0.0,10,0.3439934253692627,0,898,593,False,True,jetson,AlexNet,0.5,0.8280032873153687,EGP,0.959606171503125,8
1251,21,0.5,0.0,11,0.16868829727172852,0,386,386,False,True,jetson,AlexNet,0.5,0.9156558513641357,EGP,0.959606171503125,8
1252,22,0.5,0.0,12,0.13825225830078125,0,426,426,False,True,jetson,AlexNet,0.5,0.9308738708496094,EGP,0.959606171503125,8
1253,23,0.5,0.0,13,0.1600780487060547,0,462,462,False,True,jetson,AlexNet,0.5,0.9199609756469727,EGP,0.959606171503125,8
1254,24,0.5,0.0,14,0.18410062789916992,0,674,662,False,True,jetson,AlexNet,0.5,0.907949686050415,EGP,0.959606171503125,8
1255,25,0.5,0.0,15,0.14533638954162598,0,537,537,False,True,jetson,AlexNet,0.5,0.927331805229187,EGP,0.959606171503125,8
1256,26,0.5,0.0,16,0.1324474811553955,0,372,350,False,True,jetson,AlexNet,0.5,0.9337762594223022,EGP,0.959606171503125,8
1257,27,0.5,0.0,17,0.24077486991882324,0,617,617,False,True,jetson,AlexNet,0.5,0.8796125650405884,EGP,0.959606171503125,8
1258,28,0.5,0.0,18,0.1788783073425293,0,898,411,False,True,jetson,AlexNet,0.5,0.9105608463287354,EGP,0.959606171503125,8
1259,29,0.5,0.0,19,0.13106131553649902,0,351,353,False,True,jetson,AlexNet,0.5,0.9344693422317505,EGP,0.959606171503125,8
1260,0,1.0,0.0,0,0.2359299659729004,3,75,75,True,True,rpi4-1,MobileNet,0.85,0.8070350170135498,AGP,0.8098070827125,8
1261,1,1.0,0.0,1,0.219221830368042,3,263,263,True,True,rpi4-1,MobileNet,0.85,0.815389084815979,AGP,0.8098070827125,8
1262,2,1.0,0.0,2,0.2167496681213379,3,178,178,True,True,rpi4-1,MobileNet,0.85,0.8166251659393311,AGP,0.8098070827125,8
1263,3,1.0,0.0,3,0.27959156036376953,3,12,12,True,True,rpi4-1,MobileNet,0.85,0.7852042198181153,AGP,0.8098070827125,8
1264,4,1.0,0.0,4,0.23412680625915527,3,81,81,True,True,rpi4-1,MobileNet,0.85,0.8079365968704224,AGP,0.8098070827125,8
1265,5,1.0,0.0,5,0.2249908447265625,3,205,205,True,True,rpi4-1,MobileNet,0.85,0.8125045776367188,AGP,0.8098070827125,8
1266,6,1.0,0.0,6,0.2036125659942627,3,118,118,True,True,rpi4-1,MobileNet,0.85,0.8231937170028687,AGP,0.8098070827125,8
1267,7,1.0,0.0,7,0.20827698707580566,3,192,192,True,True,rpi4-1,MobileNet,0.85,0.8208615064620972,AGP,0.8098070827125,8
1268,8,1.0,0.0,8,0.19882416725158691,3,7,7,True,True,rpi4-1,MobileNet,0.85,0.8255879163742066,AGP,0.8098070827125,8
1269,9,1.0,0.0,9,0.19278502464294434,3,255,255,True,True,rpi4-1,MobileNet,0.85,0.8286074876785279,AGP,0.8098070827125,8
1270,10,0.5,0.0,10,0.3038620948791504,0,898,593,False,True,jetson,AlexNet,0.5,0.8480689525604248,AGP,0.959606171503125,8
1271,11,0.5,0.0,11,0.13793492317199707,0,386,386,False,True,jetson,AlexNet,0.5,0.9310325384140015,AGP,0.959606171503125,8
1272,12,0.5,0.0,12,0.14550447463989258,0,426,426,False,True,jetson,AlexNet,0.5,0.9272477626800537,AGP,0.959606171503125,8
1273,13,0.5,0.0,13,0.16523289680480957,0,462,462,False,True,jetson,AlexNet,0.5,0.9173835515975952,AGP,0.959606171503125,8
1274,14,0.5,0.0,14,0.16350817680358887,0,674,662,False,True,jetson,AlexNet,0.5,0.9182459115982056,AGP,0.959606171503125,8
1275,15,0.5,0.0,15,0.13865375518798828,0,537,537,False,True,jetson,AlexNet,0.5,0.9306731224060059,AGP,0.959606171503125,8
1276,16,0.5,0.0,16,0.15947842597961426,0,372,350,False,True,jetson,AlexNet,0.5,0.9202607870101929,AGP,0.959606171503125,8
1277,17,0.5,0.0,17,0.1647031307220459,0,617,617,False,True,jetson,AlexNet,0.5,0.917648434638977,AGP,0.959606171503125,8
1278,18,0.5,0.0,18,0.13933706283569336,0,898,411,False,True,jetson,AlexNet,0.5,0.9303314685821533,AGP,0.959606171503125,8
1279,19,0.5,0.0,19,0.13248229026794434,0,351,353,False,True,jetson,AlexNet,0.5,0.9337588548660278,AGP,0.959606171503125,8
1280,20,1.0,0.5,20,0.35289430618286133,3,978,977,True,False,jetson2,MobileNet,0.85,0.925,AGP,0.8098070827125,8
1281,21,1.0,0.5,21,0.13173532485961914,3,881,881,True,False,jetson2,MobileNet,0.85,0.925,AGP,0.8098070827125,8
1282,22,1.0,0.5,22,0.13029789924621582,3,884,884,True,False,jetson2,MobileNet,0.85,0.925,AGP,0.8098070827125,8
1283,23,1.0,0.5,23,0.12129497528076172,3,942,942,True,False,jetson2,MobileNet,0.85,0.925,AGP,0.8098070827125,8
1284,24,1.0,0.5,24,0.11917781829833984,3,679,679,True,False,jetson2,MobileNet,0.85,0.925,AGP,0.8098070827125,8
1285,25,1.0,0.5,25,0.13082385063171387,3,737,907,True,False,jetson2,MobileNet,0.85,0.925,AGP,0.8098070827125,8
1286,26,1.0,0.5,26,0.11016345024108887,3,825,996,True,False,jetson2,MobileNet,0.85,0.925,AGP,0.8098070827125,8
1287,27,1.0,0.5,27,0.1285715103149414,3,832,832,True,False,jetson2,MobileNet,0.85,0.925,AGP,0.8098070827125,8
1288,28,1.0,0.5,28,0.13036322593688965,3,804,804,True,False,jetson2,MobileNet,0.85,0.925,AGP,0.8098070827125,8
1289,29,1.0,0.5,29,0.13617253303527832,3,953,953,True,False,jetson2,MobileNet,0.85,0.925,AGP,0.8098070827125,8
1290,0,1.0,0.0,0,0.25295257568359375,3,75,75,True,True,rpi4-1,MobileNet,0.8,0.7735237121582031,Knapsack,0.8098070827125,8
1291,1,1.0,0.0,1,0.1922602653503418,3,263,263,True,True,rpi4-1,MobileNet,0.8,0.8038698673248291,Knapsack,0.8098070827125,8
1292,2,1.0,0.0,2,0.2720816135406494,3,178,178,True,True,rpi4-1,MobileNet,0.8,0.7639591932296753,Knapsack,0.8098070827125,8
1293,3,1.0,0.0,3,0.21352148056030273,3,12,12,True,True,rpi4-1,MobileNet,0.8,0.7932392597198487,Knapsack,0.8098070827125,8
1294,4,1.0,0.0,4,0.24007892608642578,3,81,81,True,True,rpi4-1,MobileNet,0.8,0.7799605369567871,Knapsack,0.8098070827125,8
1295,5,1.0,0.0,5,0.2562549114227295,3,205,205,True,True,rpi4-1,MobileNet,0.8,0.7718725442886353,Knapsack,0.8098070827125,8
1296,6,1.0,0.0,6,0.23182344436645508,3,118,118,True,True,rpi4-1,MobileNet,0.8,0.7840882778167725,Knapsack,0.8098070827125,8
1297,7,1.0,0.0,7,0.23895692825317383,3,192,192,True,True,rpi4-1,MobileNet,0.8,0.7805215358734131,Knapsack,0.8098070827125,8
1298,8,1.0,0.0,8,0.22731924057006836,3,7,7,True,True,rpi4-1,MobileNet,0.8,0.7863403797149658,Knapsack,0.8098070827125,8
1299,9,1.0,0.0,9,0.18400287628173828,3,255,255,True,True,rpi4-1,MobileNet,0.8,0.8079985618591309,Knapsack,0.8098070827125,8
1300,10,1.0,0.5,20,0.15839290618896484,3,978,977,True,False,jetson2,MobileNet,0.8,0.9,Knapsack,0.8098070827125,8
1301,11,1.0,0.5,21,0.15102410316467285,3,881,881,True,False,jetson2,MobileNet,0.8,0.9,Knapsack,0.8098070827125,8
1302,12,1.0,0.5,22,0.17308831214904785,3,884,884,True,False,jetson2,MobileNet,0.8,0.9,Knapsack,0.8098070827125,8
1303,13,1.0,0.5,23,0.15020251274108887,3,942,942,True,False,jetson2,MobileNet,0.8,0.9,Knapsack,0.8098070827125,8
1304,14,1.0,0.5,24,0.1719660758972168,3,679,679,True,False,jetson2,MobileNet,0.8,0.9,Knapsack,0.8098070827125,8
1305,15,1.0,0.5,25,0.11921834945678711,3,737,907,True,False,jetson2,MobileNet,0.8,0.9,Knapsack,0.8098070827125,8
1306,16,1.0,0.5,26,0.12872076034545898,3,825,996,True,False,jetson2,MobileNet,0.8,0.9,Knapsack,0.8098070827125,8
1307,17,1.0,0.5,27,0.12997150421142578,3,832,832,True,False,jetson2,MobileNet,0.8,0.9,Knapsack,0.8098070827125,8
1308,18,1.0,0.5,28,0.13183188438415527,3,804,804,True,False,jetson2,MobileNet,0.8,0.9,Knapsack,0.8098070827125,8
1309,19,1.0,0.5,29,0.1231224536895752,3,953,953,True,False,jetson2,MobileNet,0.8,0.9,Knapsack,0.8098070827125,8
1310,20,0.5,0.0,10,0.21077704429626465,3,593,593,False,True,jetson,MobileNet,0.8,0.8946114778518677,Knapsack,0.9504170827125,8
1311,21,0.5,0.0,11,0.18284893035888672,3,386,386,False,True,jetson,MobileNet,0.8,0.9085755348205566,Knapsack,0.9504170827125,8
1312,22,0.5,0.0,12,0.23881936073303223,3,622,426,False,True,jetson,MobileNet,0.8,0.8805903196334839,Knapsack,0.9504170827125,8
1313,23,0.5,0.0,13,0.13301706314086914,3,462,462,False,True,jetson,MobileNet,0.8,0.9334914684295654,Knapsack,0.9504170827125,8
1314,24,0.5,0.0,14,0.16519689559936523,3,662,662,False,True,jetson,MobileNet,0.8,0.9174015522003174,Knapsack,0.9504170827125,8
1315,25,0.5,0.0,15,0.16151142120361328,3,537,537,False,True,jetson,MobileNet,0.8,0.9192442893981934,Knapsack,0.9504170827125,8
