,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,client_id,served_model_name,served_accuracy,served_pre_accuracy,post-QoS,algorithm,QoS,mc_run
1144,4,1.0,0.0,14,0.20428681373596191,3,37,37,True,True,rpi4-1,MobileNet,0.7666666666666667,0.71878,0.7811899264653523,Knapsack,0.8098070827125,7
1145,5,1.0,0.0,15,0.255138635635376,3,324,324,True,True,rpi4-1,MobileNet,0.7666666666666667,0.71878,0.7557640155156453,Knapsack,0.8098070827125,7
1146,6,1.0,0.0,16,0.21883630752563477,3,25,25,True,True,rpi4-1,MobileNet,0.7666666666666667,0.71878,0.7739151795705159,Knapsack,0.8098070827125,7
1147,7,1.0,0.0,17,0.1958446502685547,3,164,164,True,True,rpi4-1,MobileNet,0.7666666666666667,0.71878,0.785411008199056,Knapsack,0.8098070827125,7
1148,8,1.0,0.0,18,0.1884620189666748,3,281,281,True,True,rpi4-1,MobileNet,0.7666666666666667,0.71878,0.7891023238499959,Knapsack,0.8098070827125,7
1149,9,1.0,0.0,19,0.17153382301330566,3,25,25,True,True,rpi4-1,MobileNet,0.7666666666666667,0.71878,0.7975664218266805,Knapsack,0.8098070827125,7
1150,10,1.0,0.5,0,0.23932194709777832,3,876,814,True,False,jetson2,MobileNet,0.7666666666666667,0.71878,0.8833333333333333,Knapsack,0.8098070827125,7
1151,11,1.0,0.5,1,0.19934558868408203,3,668,668,True,False,jetson2,MobileNet,0.7666666666666667,0.71878,0.8833333333333333,Knapsack,0.8098070827125,7
1152,12,1.0,0.5,2,0.15472769737243652,3,455,720,True,False,jetson2,MobileNet,0.7666666666666667,0.71878,0.8833333333333333,Knapsack,0.8098070827125,7
1153,13,1.0,0.5,3,0.18934154510498047,3,707,707,True,False,jetson2,MobileNet,0.7666666666666667,0.71878,0.8833333333333333,Knapsack,0.8098070827125,7
1154,14,1.0,0.5,4,0.21210765838623047,3,991,991,True,False,jetson2,MobileNet,0.7666666666666667,0.71878,0.8833333333333333,Knapsack,0.8098070827125,7
1155,15,1.0,0.5,5,0.14359164237976074,3,906,667,True,False,jetson2,MobileNet,0.7666666666666667,0.71878,0.8833333333333333,Knapsack,0.8098070827125,7
1156,16,1.0,0.5,6,0.1749861240386963,3,886,886,True,False,jetson2,MobileNet,0.7666666666666667,0.71878,0.8833333333333333,Knapsack,0.8098070827125,7
1157,17,1.0,0.5,7,0.17357587814331055,3,987,987,True,False,jetson2,MobileNet,0.7666666666666667,0.71878,0.8833333333333333,Knapsack,0.8098070827125,7
1158,18,1.0,0.5,8,0.12506341934204102,3,935,935,True,False,jetson2,MobileNet,0.7666666666666667,0.71878,0.8833333333333333,Knapsack,0.8098070827125,7
1159,19,1.0,0.5,9,0.12204217910766602,3,803,803,True,False,jetson2,MobileNet,0.7666666666666667,0.71878,0.8833333333333333,Knapsack,0.8098070827125,7
1160,20,0.5,0.0,20,0.24028682708740234,3,391,391,False,True,jetson,MobileNet,0.7666666666666667,0.71878,0.8798565864562988,Knapsack,0.9504170827125,7
1161,21,0.5,0.0,21,0.1982288360595703,3,640,640,False,True,jetson,MobileNet,0.7666666666666667,0.71878,0.9008855819702148,Knapsack,0.9504170827125,7
1162,22,0.5,0.0,22,0.20646333694458008,3,928,415,False,True,jetson,MobileNet,0.7666666666666667,0.71878,0.89676833152771,Knapsack,0.9504170827125,7
1163,23,0.5,0.0,23,0.12923121452331543,3,560,560,False,True,jetson,MobileNet,0.7666666666666667,0.71878,0.9353843927383423,Knapsack,0.9504170827125,7
1164,24,0.5,0.0,24,0.14539194107055664,3,655,655,False,True,jetson,MobileNet,0.7666666666666667,0.71878,0.9273040294647217,Knapsack,0.9504170827125,7
1165,25,0.5,0.0,25,0.12316656112670898,3,426,409,False,True,jetson,MobileNet,0.7666666666666667,0.71878,0.9384167194366455,Knapsack,0.9504170827125,7
1166,26,0.5,0.0,26,0.11347270011901855,3,535,535,False,True,jetson,MobileNet,0.7666666666666667,0.71878,0.9432636499404907,Knapsack,0.9504170827125,7
1167,27,0.5,0.0,27,0.15359878540039062,3,348,350,False,True,jetson,MobileNet,0.7666666666666667,0.71878,0.9232006072998047,Knapsack,0.9504170827125,7
1168,28,0.5,0.0,28,0.13387751579284668,3,399,399,False,True,jetson,MobileNet,0.7666666666666667,0.71878,0.9330612421035767,Knapsack,0.9504170827125,7
1169,29,0.5,0.0,29,0.1196753978729248,3,511,511,False,True,jetson,MobileNet,0.7666666666666667,0.71878,0.9401623010635376,Knapsack,0.9504170827125,7
1170,0,1.0,0.0,10,0.31740570068359375,2,170,170,True,True,rpi4-1,GoogLeNet,0.75,0.69778,0.7162971496582031,Random,0.7341957254281251,7
1171,1,1.0,0.0,11,0.2676534652709961,4,100,100,True,True,rpi4-1,ResNet,0.8,0.69758,0.766173267364502,Random,0.76534232088125,7
1172,2,1.0,0.0,12,0.5575606822967529,1,211,211,True,True,rpi4-1,DenseNet,1.0,0.77138,0.7212196588516235,Random,0.48297776649687496,7
1173,3,1.0,0.0,13,0.5968074798583984,1,309,309,True,True,rpi4-1,DenseNet,1.0,0.77138,0.7015962600708008,Random,0.48297776649687496,7
1174,4,1.0,0.0,14,0.20018720626831055,5,36,37,True,True,rpi4-1,SqueezeNet,0.6,0.58092,0.6999063968658448,Random,0.723631531590625,7
1175,5,1.0,0.0,15,0.20624852180480957,5,324,324,True,True,rpi4-1,SqueezeNet,0.6,0.58092,0.6968757390975953,Random,0.723631531590625,7
1176,6,1.0,0.0,16,0.5590999126434326,1,25,25,True,True,rpi4-1,DenseNet,1.0,0.77138,0.7204500436782837,Random,0.48297776649687496,7
1177,7,1.0,0.0,17,0.22934937477111816,5,164,164,True,True,rpi4-1,SqueezeNet,0.6,0.58092,0.685325312614441,Random,0.723631531590625,7
1178,8,1.0,0.0,18,0.18112540245056152,3,281,281,True,True,rpi4-1,MobileNet,0.75,0.71878,0.7844372987747192,Random,0.8098070827125,7
1179,9,1.0,0.0,19,0.20848584175109863,5,25,25,True,True,rpi4-1,SqueezeNet,0.6,0.58092,0.6957570791244507,Random,0.723631531590625,7
1180,10,1.0,0.5,0,0.30545568466186523,2,814,814,True,False,jetson2,GoogLeNet,0.75,0.69778,0.875,Random,0.7341957254281251,7
1181,11,1.0,0.5,1,0.15108752250671387,5,668,668,True,False,jetson2,SqueezeNet,0.6,0.58092,0.8,Random,0.723631531590625,7
1182,12,1.0,0.5,2,0.12001729011535645,3,455,720,True,False,jetson2,MobileNet,0.75,0.71878,0.875,Random,0.8098070827125,7
1183,13,1.0,0.5,3,0.18023991584777832,5,707,707,True,False,jetson2,SqueezeNet,0.6,0.58092,0.8,Random,0.723631531590625,7
1184,14,1.0,0.5,4,0.17557573318481445,4,991,991,True,False,jetson2,ResNet,0.8,0.69758,0.9,Random,0.76534232088125,7
1185,15,1.0,0.5,5,0.15916872024536133,4,667,667,True,False,jetson2,ResNet,0.8,0.69758,0.9,Random,0.76534232088125,7
1186,16,1.0,0.5,6,0.17727398872375488,5,886,886,True,False,jetson2,SqueezeNet,0.6,0.58092,0.8,Random,0.723631531590625,7
1187,17,1.0,0.5,7,0.16800904273986816,4,398,987,True,False,jetson2,ResNet,0.8,0.69758,0.9,Random,0.76534232088125,7
1188,18,1.0,0.5,8,0.6000053882598877,1,935,935,True,False,jetson2,DenseNet,1.0,0.77138,0.9499973058700562,Random,0.48297776649687496,7
1189,19,1.0,0.5,9,0.6168451309204102,1,803,803,True,False,jetson2,DenseNet,1.0,0.77138,0.9415774345397949,Random,0.48297776649687496,7
1190,20,0.5,0.0,20,0.6117863655090332,1,391,391,False,True,jetson,DenseNet,1.0,0.77138,0.6941068172454834,Random,0.597287766496875,7
1191,21,0.5,0.0,21,0.15099596977233887,3,640,640,False,True,jetson,MobileNet,0.75,0.71878,0.9245020151138306,Random,0.9504170827125,7
1192,22,0.5,0.0,22,0.2630887031555176,2,928,415,False,True,jetson,GoogLeNet,0.75,0.69778,0.8684556484222412,Random,0.885305725428125,7
1193,23,0.5,0.0,23,0.613487958908081,1,560,560,False,True,jetson,DenseNet,1.0,0.77138,0.6932560205459595,Random,0.597287766496875,7
1194,24,0.5,0.0,24,0.29998207092285156,2,655,655,False,True,jetson,GoogLeNet,0.75,0.69778,0.8500089645385742,Random,0.885305725428125,7
1195,25,0.5,0.0,25,0.1335299015045166,5,442,409,False,True,jetson,SqueezeNet,0.6,0.58092,0.9332350492477417,Random,0.933171531590625,7
1196,26,0.5,0.0,26,0.13566303253173828,5,683,535,False,True,jetson,SqueezeNet,0.6,0.58092,0.9321684837341309,Random,0.933171531590625,7
1197,27,0.5,0.0,27,0.13406658172607422,5,348,350,False,True,jetson,SqueezeNet,0.6,0.58092,0.9329667091369629,Random,0.933171531590625,7
1198,28,0.5,0.0,28,0.16146016120910645,4,399,399,False,True,jetson,ResNet,0.8,0.69758,0.9192699193954468,Random,0.91655232088125,7
1199,29,0.5,0.0,29,0.10952544212341309,3,511,511,False,True,jetson,MobileNet,0.75,0.71878,0.9452372789382935,Random,0.9504170827125,7
1200,0,1.0,0.0,10,0.29599547386169434,3,176,176,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7520022630691529,Optimal,0.8098070827125,8
1201,1,1.0,0.0,11,0.21568608283996582,3,275,275,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7921569585800171,Optimal,0.8098070827125,8
1202,2,1.0,0.0,12,0.23288249969482422,3,321,321,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7835587501525879,Optimal,0.8098070827125,8
1203,3,1.0,0.0,13,0.22461771965026855,3,64,64,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7876911401748657,Optimal,0.8098070827125,8
1204,4,1.0,0.0,14,0.19365334510803223,3,250,250,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8031733274459839,Optimal,0.8098070827125,8
1205,5,1.0,0.0,15,0.2059006690979004,3,111,115,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7970496654510498,Optimal,0.8098070827125,8
1206,6,1.0,0.0,16,0.23757553100585938,3,96,96,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7812122344970703,Optimal,0.8098070827125,8
1207,7,1.0,0.0,17,0.2885093688964844,3,162,162,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7557453155517578,Optimal,0.8098070827125,8
1208,8,1.0,0.0,18,0.1800994873046875,3,241,241,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8099502563476563,Optimal,0.8098070827125,8
1209,9,1.0,0.0,19,0.18955111503601074,3,80,80,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8052244424819947,Optimal,0.8098070827125,8
1210,10,0.5,0.0,20,0.21880173683166504,0,531,531,False,True,jetson,AlexNet,0.6,0.56522,0.8905991315841675,Optimal,0.959606171503125,8
1211,11,0.5,0.0,21,0.12593436241149902,0,478,478,False,True,jetson,AlexNet,0.6,0.56522,0.9370328187942505,Optimal,0.959606171503125,8
1212,12,0.5,0.0,22,0.13260746002197266,0,740,419,False,True,jetson,AlexNet,0.6,0.56522,0.9336962699890137,Optimal,0.959606171503125,8
1213,13,0.5,0.0,23,0.13527727127075195,0,848,534,False,True,jetson,AlexNet,0.6,0.56522,0.932361364364624,Optimal,0.959606171503125,8
1214,14,0.5,0.0,24,0.15142393112182617,0,839,498,False,True,jetson,AlexNet,0.6,0.56522,0.9242880344390869,Optimal,0.959606171503125,8
1215,15,0.5,0.0,25,0.1823434829711914,0,349,349,False,True,jetson,AlexNet,0.6,0.56522,0.9088282585144043,Optimal,0.959606171503125,8
1216,16,0.5,0.0,26,0.1381213665008545,0,348,348,False,True,jetson,AlexNet,0.6,0.56522,0.9309393167495728,Optimal,0.959606171503125,8
1217,17,0.5,0.0,27,0.13882946968078613,0,358,358,False,True,jetson,AlexNet,0.6,0.56522,0.9305852651596069,Optimal,0.959606171503125,8
1218,18,0.5,0.0,28,0.1475973129272461,0,540,540,False,True,jetson,AlexNet,0.6,0.56522,0.926201343536377,Optimal,0.959606171503125,8
1219,19,0.5,0.0,29,0.18891263008117676,0,623,446,False,True,jetson,AlexNet,0.6,0.56522,0.9055436849594116,Optimal,0.959606171503125,8
1220,20,1.0,0.5,0,0.2738974094390869,3,816,816,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,8
1221,21,1.0,0.5,1,0.13393092155456543,3,870,870,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,8
1222,22,1.0,0.5,2,0.13654804229736328,3,532,899,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,8
1223,23,1.0,0.5,3,0.16486549377441406,3,400,667,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,8
1224,24,1.0,0.5,4,0.22420454025268555,3,879,879,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,8
1225,25,1.0,0.5,5,0.2711925506591797,3,937,937,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,8
1226,26,1.0,0.5,6,0.15970802307128906,3,761,761,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,8
1227,27,1.0,0.5,7,0.16610193252563477,3,942,942,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,8
1228,28,1.0,0.5,8,0.13023018836975098,3,895,908,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,8
1229,29,1.0,0.5,9,0.11731839179992676,3,726,726,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,8
1230,0,1.0,0.0,10,0.2205369472503662,3,176,176,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7897315263748169,EGP,0.8098070827125,8
1231,1,1.0,0.0,11,0.2084031105041504,3,275,275,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7957984447479248,EGP,0.8098070827125,8
1232,2,1.0,0.0,12,0.20321393013000488,3,321,321,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7983930349349976,EGP,0.8098070827125,8
1233,3,1.0,0.0,13,0.17980337142944336,3,64,64,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8100983142852783,EGP,0.8098070827125,8
1234,4,1.0,0.0,14,0.19250249862670898,3,250,250,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8037487506866455,EGP,0.8098070827125,8
1235,5,1.0,0.0,15,0.2107856273651123,3,111,115,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7946071863174439,EGP,0.8098070827125,8
1236,6,1.0,0.0,16,0.21040701866149902,3,96,96,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7947964906692505,EGP,0.8098070827125,8
1237,7,1.0,0.0,17,0.19465875625610352,3,162,162,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8026706218719483,EGP,0.8098070827125,8
1238,8,1.0,0.0,18,0.18904566764831543,3,241,241,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8054771661758423,EGP,0.8098070827125,8
1239,9,1.0,0.0,19,0.20252251625061035,3,80,80,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7987387418746948,EGP,0.8098070827125,8
1240,10,1.0,0.5,0,0.3133265972137451,3,816,816,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,8
1241,11,1.0,0.5,1,0.12790322303771973,3,870,870,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,8
1242,12,1.0,0.5,2,0.15094423294067383,3,532,899,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,8
1243,13,1.0,0.5,3,0.13137245178222656,3,400,667,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,8
1244,14,1.0,0.5,4,0.17670106887817383,3,879,879,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,8
1245,15,1.0,0.5,5,0.25015997886657715,3,937,937,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,8
1246,16,1.0,0.5,6,0.11147046089172363,3,761,761,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,8
1247,17,1.0,0.5,7,0.12856173515319824,3,942,942,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,8
1248,18,1.0,0.5,8,0.1302485466003418,3,895,908,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,8
1249,19,1.0,0.5,9,0.13509082794189453,3,726,726,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,8
1250,20,0.5,0.0,20,0.26433658599853516,0,531,531,False,True,jetson,AlexNet,0.6,0.56522,0.8678317070007324,EGP,0.959606171503125,8
1251,21,0.5,0.0,21,0.1371173858642578,0,478,478,False,True,jetson,AlexNet,0.6,0.56522,0.9314413070678711,EGP,0.959606171503125,8
1252,22,0.5,0.0,22,0.18130207061767578,0,740,419,False,True,jetson,AlexNet,0.6,0.56522,0.9093489646911621,EGP,0.959606171503125,8
1253,23,0.5,0.0,23,0.21907377243041992,0,848,534,False,True,jetson,AlexNet,0.6,0.56522,0.89046311378479,EGP,0.959606171503125,8
1254,24,0.5,0.0,24,0.16939711570739746,0,839,498,False,True,jetson,AlexNet,0.6,0.56522,0.9153014421463013,EGP,0.959606171503125,8
1255,25,0.5,0.0,25,0.19202423095703125,0,349,349,False,True,jetson,AlexNet,0.6,0.56522,0.9039878845214844,EGP,0.959606171503125,8
1256,26,0.5,0.0,26,0.14707279205322266,0,348,348,False,True,jetson,AlexNet,0.6,0.56522,0.9264636039733887,EGP,0.959606171503125,8
1257,27,0.5,0.0,27,0.15122222900390625,0,358,358,False,True,jetson,AlexNet,0.6,0.56522,0.9243888854980469,EGP,0.959606171503125,8
1258,28,0.5,0.0,28,0.1375720500946045,0,540,540,False,True,jetson,AlexNet,0.6,0.56522,0.9312139749526978,EGP,0.959606171503125,8
1259,29,0.5,0.0,29,0.14544200897216797,0,623,446,False,True,jetson,AlexNet,0.6,0.56522,0.927278995513916,EGP,0.959606171503125,8
1260,0,1.0,0.5,0,0.29601097106933594,3,816,816,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,8
1261,1,1.0,0.5,1,0.15977954864501953,3,870,870,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,8
1262,2,1.0,0.5,2,0.17764639854431152,3,532,899,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,8
1263,3,1.0,0.5,3,0.1657414436340332,3,400,667,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,8
1264,4,1.0,0.5,4,0.14780807495117188,3,879,879,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,8
1265,5,1.0,0.5,5,0.294567346572876,3,937,937,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,8
1266,6,1.0,0.5,6,0.15664315223693848,3,761,761,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,8
1267,7,1.0,0.5,7,0.13351917266845703,3,942,942,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,8
1268,8,1.0,0.5,8,0.13489866256713867,3,895,908,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,8
1269,9,1.0,0.5,9,0.12936854362487793,3,726,726,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,8
1270,10,1.0,0.0,10,0.2324202060699463,3,176,176,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7837898969650269,AGP,0.8098070827125,8
1271,11,1.0,0.0,11,0.18578338623046875,3,275,275,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8071083068847656,AGP,0.8098070827125,8
1272,12,1.0,0.0,12,0.2085399627685547,3,321,321,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7957300186157227,AGP,0.8098070827125,8
1273,13,1.0,0.0,13,0.195387601852417,3,64,64,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8023061990737915,AGP,0.8098070827125,8
1274,14,1.0,0.0,14,0.20271944999694824,3,250,250,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7986402750015259,AGP,0.8098070827125,8
1275,15,1.0,0.0,15,0.20942902565002441,3,111,115,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7952854871749878,AGP,0.8098070827125,8
1276,16,1.0,0.0,16,0.22098398208618164,3,96,96,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7895080089569092,AGP,0.8098070827125,8
1277,17,1.0,0.0,17,0.2115647792816162,3,162,162,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7942176103591919,AGP,0.8098070827125,8
1278,18,1.0,0.0,18,0.20064687728881836,3,241,241,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7996765613555908,AGP,0.8098070827125,8
1279,19,1.0,0.0,19,0.23577308654785156,3,80,80,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7821134567260742,AGP,0.8098070827125,8
1280,20,0.5,0.0,20,0.26134705543518066,0,531,531,False,True,jetson,AlexNet,0.6,0.56522,0.8693264722824097,AGP,0.959606171503125,8
1281,21,0.5,0.0,21,0.1534745693206787,0,478,478,False,True,jetson,AlexNet,0.6,0.56522,0.9232627153396606,AGP,0.959606171503125,8
1282,22,0.5,0.0,22,0.19063949584960938,0,740,419,False,True,jetson,AlexNet,0.6,0.56522,0.9046802520751953,AGP,0.959606171503125,8
1283,23,0.5,0.0,23,0.1533803939819336,0,848,534,False,True,jetson,AlexNet,0.6,0.56522,0.9233098030090332,AGP,0.959606171503125,8
1284,24,0.5,0.0,24,0.19068098068237305,0,839,498,False,True,jetson,AlexNet,0.6,0.56522,0.9046595096588135,AGP,0.959606171503125,8
1285,25,0.5,0.0,25,0.11614155769348145,0,349,349,False,True,jetson,AlexNet,0.6,0.56522,0.9419292211532593,AGP,0.959606171503125,8
1286,26,0.5,0.0,26,0.17272448539733887,0,348,348,False,True,jetson,AlexNet,0.6,0.56522,0.9136377573013306,AGP,0.959606171503125,8
1287,27,0.5,0.0,27,0.18942022323608398,0,358,358,False,True,jetson,AlexNet,0.6,0.56522,0.905289888381958,AGP,0.959606171503125,8
1288,28,0.5,0.0,28,0.1465299129486084,0,540,540,False,True,jetson,AlexNet,0.6,0.56522,0.9267350435256958,AGP,0.959606171503125,8
1289,29,0.5,0.0,29,0.12819600105285645,0,623,446,False,True,jetson,AlexNet,0.6,0.56522,0.9359019994735718,AGP,0.959606171503125,8
1290,0,1.0,0.0,10,0.21409082412719727,3,176,176,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7929545879364014,Knapsack,0.8098070827125,8
1291,1,1.0,0.0,11,0.23561716079711914,3,275,275,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7821914196014405,Knapsack,0.8098070827125,8
1292,2,1.0,0.0,12,0.20456576347351074,3,321,321,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7977171182632447,Knapsack,0.8098070827125,8
1293,3,1.0,0.0,13,0.19228267669677734,3,64,64,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8038586616516114,Knapsack,0.8098070827125,8
1294,4,1.0,0.0,14,0.19902706146240234,3,250,250,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8004864692687989,Knapsack,0.8098070827125,8
1295,5,1.0,0.0,15,0.21892070770263672,3,111,115,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7905396461486817,Knapsack,0.8098070827125,8
1296,6,1.0,0.0,16,0.22176170349121094,3,96,96,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7891191482543946,Knapsack,0.8098070827125,8
1297,7,1.0,0.0,17,0.23049068450927734,3,162,162,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7847546577453614,Knapsack,0.8098070827125,8
1298,8,1.0,0.0,18,0.18343305587768555,3,241,241,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8082834720611572,Knapsack,0.8098070827125,8
1299,9,1.0,0.0,19,0.1707139015197754,3,80,80,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8146430492401123,Knapsack,0.8098070827125,8
1300,10,1.0,0.5,0,0.24228668212890625,3,816,816,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Knapsack,0.8098070827125,8
1301,11,1.0,0.5,1,0.15481090545654297,3,870,870,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Knapsack,0.8098070827125,8
1302,12,1.0,0.5,2,0.1297159194946289,3,532,899,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Knapsack,0.8098070827125,8
1303,13,1.0,0.5,3,0.1256551742553711,3,400,667,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Knapsack,0.8098070827125,8
1304,14,1.0,0.5,4,0.17102551460266113,3,879,879,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Knapsack,0.8098070827125,8
1305,15,1.0,0.5,5,0.31871819496154785,3,937,937,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Knapsack,0.8098070827125,8
1306,16,1.0,0.5,6,0.13170504570007324,3,761,761,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Knapsack,0.8098070827125,8
1307,17,1.0,0.5,7,0.13831400871276855,3,942,942,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Knapsack,0.8098070827125,8
1308,18,1.0,0.5,8,0.14928174018859863,3,895,908,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Knapsack,0.8098070827125,8
1309,19,1.0,0.5,9,0.129624605178833,3,726,726,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Knapsack,0.8098070827125,8
1310,20,0.5,0.0,20,0.24440503120422363,3,531,531,False,True,jetson,MobileNet,0.8,0.71878,0.8777974843978882,Knapsack,0.9504170827125,8
1311,21,0.5,0.0,21,0.1968212127685547,3,492,478,False,True,jetson,MobileNet,0.8,0.71878,0.9015893936157227,Knapsack,0.9504170827125,8
1312,22,0.5,0.0,22,0.14431118965148926,3,419,419,False,True,jetson,MobileNet,0.8,0.71878,0.9278444051742554,Knapsack,0.9504170827125,8
1313,23,0.5,0.0,23,0.13219499588012695,3,848,534,False,True,jetson,MobileNet,0.8,0.71878,0.9339025020599365,Knapsack,0.9504170827125,8
1314,24,0.5,0.0,24,0.12958192825317383,3,498,498,False,True,jetson,MobileNet,0.8,0.71878,0.9352090358734131,Knapsack,0.9504170827125,8
1315,25,0.5,0.0,25,0.12377023696899414,3,349,349,False,True,jetson,MobileNet,0.8,0.71878,0.9381148815155029,Knapsack,0.9504170827125,8
1316,26,0.5,0.0,26,0.1561903953552246,3,348,348,False,True,jetson,MobileNet,0.8,0.71878,0.9219048023223877,Knapsack,0.9504170827125,8
1317,27,0.5,0.0,27,0.1734941005706787,3,358,358,False,True,jetson,MobileNet,0.8,0.71878,0.9132529497146606,Knapsack,0.9504170827125,8
1318,28,0.5,0.0,28,0.15635323524475098,3,540,540,False,True,jetson,MobileNet,0.8,0.71878,0.9218233823776245,Knapsack,0.9504170827125,8
1319,29,0.5,0.0,29,0.1190953254699707,3,446,446,False,True,jetson,MobileNet,0.8,0.71878,0.9404523372650146,Knapsack,0.9504170827125,8
1320,0,1.0,0.5,0,0.3091440200805664,2,816,816,True,False,jetson2,GoogLeNet,1.0,0.69778,1.0,Random,0.7341957254281251,8
1321,1,1.0,0.5,1,0.15418577194213867,5,870,870,True,False,jetson2,SqueezeNet,0.4444444444444444,0.58092,0.7222222222222222,Random,0.723631531590625,8
1322,2,1.0,0.5,2,0.5566182136535645,1,532,899,True,False,jetson2,DenseNet,0.5,0.77138,0.7216908931732178,Random,0.48297776649687496,8
