,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,served_model_name,served_accuracy,QoS,algorithm
670,70,0.5598662142698596,0.6357778161591874,70,0.20366239547729492,0,389,389,AlexNet,0.4,0.9200668928650702,Knapsack
671,71,0.8459508760913849,0.513188048646393,71,0.2406933307647705,4,949,949,ResNet,0.6871794871794872,0.9206143055440512,Knapsack
672,72,0.7182621847374914,0.8162032184646257,72,0.22336530685424805,4,518,507,ResNet,0.6871794871794872,0.9844586512209978,Knapsack
673,73,0.8588860947875578,0.3680908799699916,73,0.2386484146118164,4,905,894,ResNet,0.6871794871794872,0.9141466961959647,Knapsack
674,74,0.9583953456807749,0.5246720353260859,74,0.22839808464050293,4,6,6,ResNet,0.6871794871794872,0.8643920707493562,Knapsack
675,75,0.9672269436877133,0.17625355311394664,75,0.24518132209777832,4,85,81,ResNet,0.6871794871794872,0.8427443294999291,Knapsack
676,76,0.9513105130531331,0.04116816633018338,76,0.24574756622314453,4,1,1,ResNet,0.6871794871794872,0.8167896370899368,Knapsack
677,77,0.9135019498186213,0.4954904981842875,77,0.24220824241638184,4,55,46,ResNet,0.6871794871794872,0.8868387686804329,Knapsack
678,78,0.8764726613113856,0.24215512608928885,78,0.24038934707641602,4,144,144,ResNet,0.6871794871794872,0.9053534129340508,Knapsack
679,79,0.9309857759889465,0.003170341392647118,79,0.2871394157409668,4,877,877,ResNet,0.6871794871794872,0.8071045870081904,Knapsack
680,80,0.842428872829095,0.131986202735908,80,0.2245790958404541,4,202,184,ResNet,0.6871794871794872,0.8992270838990596,Knapsack
681,81,0.9153027047196662,0.1862182643064571,81,0.2214374542236328,4,668,519,ResNet,0.6871794871794872,0.8771335937506166,Knapsack
682,82,0.852777346320679,0.24578831991052902,82,0.25551748275756836,4,473,505,ResNet,0.6871794871794872,0.9147687797176443,Knapsack
683,83,0.928448252743811,0.10682997964221201,83,0.24111700057983398,4,528,528,ResNet,0.6871794871794872,0.8457938619834326,Knapsack
684,84,0.746126784944754,0.9632768910051105,84,0.29786252975463867,4,333,333,ResNet,0.6871794871794872,0.9705263511173665,Knapsack
685,85,0.994197192375307,1.680283783328587,85,0.24772024154663086,4,315,315,ResNet,0.6871794871794872,0.8464911474020901,Knapsack
686,86,0.8890216840908148,0.6731896967388618,86,0.22330212593078613,4,679,679,ResNet,0.6871794871794872,0.8990789015443361,Knapsack
687,87,0.9144279965156595,0.7105428507187296,87,0.27756524085998535,4,316,316,ResNet,0.6871794871794872,0.8863757453319139,Knapsack
688,88,0.9777721727669657,0.27035080145639934,88,0.2307581901550293,4,956,956,ResNet,0.6871794871794872,0.8547036572062607,Knapsack
689,89,0.8766148761596081,0.07227692988956583,89,0.27191972732543945,4,616,616,ResNet,0.6871794871794872,0.8553716061509711,Knapsack
690,90,0.7124700175700012,0.3437942625858103,90,0.24837374687194824,4,147,147,ResNet,0.6871794871794872,0.987354734804743,Knapsack
691,91,0.9920113267555164,0.7018417003603079,91,0.21746015548706055,4,132,132,ResNet,0.6871794871794872,0.8475840802119854,Knapsack
692,92,0.8302011156049158,0.05383127842968949,92,0.2581334114074707,4,73,77,ResNet,0.6871794871794872,0.8774136525428404,Knapsack
693,93,0.9113786779124075,8.671993670978644e-06,93,0.28149890899658203,4,158,158,ResNet,0.6871794871794872,0.8175278453828121,Knapsack
694,94,0.8451072469695695,0.4169026317367108,94,0.27257513999938965,4,910,641,ResNet,0.6871794871794872,0.9210361201049588,Knapsack
695,95,0.9896991806325484,2.0,95,0.30077219009399414,4,572,572,ResNet,0.6871794871794872,0.8487401532734694,Knapsack
696,96,0.7576848473047724,0.45671379203124024,96,0.2489309310913086,4,686,686,ResNet,0.6871794871794872,0.9647473199373574,Knapsack
697,97,0.9504424264316932,0.40863497488195005,97,0.2431473731994629,4,219,219,ResNet,0.6871794871794872,0.868368530373897,Knapsack
698,98,0.9396685903481988,0.08168474227989023,98,0.2401411533355713,4,94,94,ResNet,0.6871794871794872,0.8341413456517239,Knapsack
699,99,0.965561074641847,1.4689281227638453,99,0.2423708438873291,4,26,26,ResNet,0.6871794871794872,0.8608092062688201,Knapsack
700,100,0.8665861481582604,0.21049532443897656,100,0.42014527320861816,4,425,425,ResNet,0.6871794871794872,0.857884182318203,Knapsack
701,101,0.9746408549752789,0.3590592031115404,101,0.17961764335632324,4,64,55,ResNet,0.6871794871794872,0.8562693161021042,Knapsack
702,102,0.9327055955037252,0.052497880060109484,102,0.21806955337524414,4,70,72,ResNet,0.6871794871794872,0.8358440275090973,Knapsack
703,103,0.5812063577676364,0.07535910492139473,103,0.17818117141723633,4,309,309,ResNet,0.6871794871794872,0.9742944833760396,Knapsack
704,104,0.8864891456804963,0.26885062698565987,104,0.16481709480285645,4,490,490,ResNet,0.6871794871794872,0.9003451707494954,Knapsack
705,105,0.9312198903931951,0.6524077012825282,105,0.15579748153686523,4,78,78,ResNet,0.6871794871794872,0.8779797983931461,Knapsack
706,106,0.970488010582858,0.16778248723109868,106,0.15768790245056152,4,569,569,ResNet,0.6871794871794872,0.8583457382983146,Knapsack
707,107,0.7677480338967221,0.35028738247641844,107,0.14784526824951172,4,973,390,ResNet,0.6871794871794872,0.9597157266413825,Knapsack
708,108,0.9431860311768475,0.25504678538650033,108,0.1621565818786621,4,886,886,ResNet,0.6871794871794872,0.8719967280013199,Knapsack
709,109,0.7454228358871123,0.16457625843156554,109,0.15618562698364258,4,185,185,ResNet,0.6871794871794872,0.9708783256461875,Knapsack
710,110,0.994105052227563,0.595421644306732,110,0.17895865440368652,4,446,481,ResNet,0.6871794871794872,0.8465372174759621,Knapsack
711,111,0.9927307527178708,0.46551816576956784,111,0.16016507148742676,4,392,392,ResNet,0.6871794871794872,0.8472243672308082,Knapsack
712,112,0.6987730126617975,0.5282819328984132,112,0.17841649055480957,4,487,754,ResNet,0.6871794871794872,0.9942032372588449,Knapsack
713,113,0.6035656695094489,1.0238065111159833,113,0.1567060947418213,4,540,540,ResNet,0.6871794871794872,1.0,Knapsack
714,114,0.9883434388980409,0.1892872046833567,114,0.1585688591003418,4,757,757,ResNet,0.6871794871794872,0.8494180241407232,Knapsack
715,115,0.9823088877444858,0.11504859066274464,115,0.15482354164123535,4,513,585,ResNet,0.6871794871794872,0.8424915619728781,Knapsack
716,116,0.9763734657029878,0.1269455112645129,116,0.15707778930664062,4,0,0,ResNet,0.6871794871794872,0.8478699412277177,Knapsack
717,117,0.8619159162088383,0.07379448997886225,117,0.18954682350158691,4,226,226,ResNet,0.6871794871794872,0.8836937021046433,Knapsack
718,118,0.886357401888619,0.43774983058218986,118,0.1704401969909668,4,219,219,ResNet,0.6871794871794872,0.9004110426454341,Knapsack
719,119,0.9628473188626728,0.1313229196860079,119,0.1710202693939209,4,646,580,ResNet,0.6871794871794872,0.8522417467314289,Knapsack
720,120,0.8047461920786161,1.0538318556758088,120,0.15395331382751465,4,622,622,ResNet,0.6871794871794872,0.9412166475504355,Knapsack
721,121,0.8646624489886396,0.788344215095018,121,0.15717267990112305,4,371,371,ResNet,0.6871794871794872,0.9112585190954238,Knapsack
722,122,0.970931747847937,0.08666523613680643,122,0.15345978736877441,4,636,636,ResNet,0.6871794871794872,0.8414252318577831,Knapsack
723,123,0.9443349151524322,0.1056629105236393,123,0.1556413173675537,4,866,779,ResNet,0.6871794871794872,0.8589276843025488,Knapsack
724,124,0.9489703983877137,0.10244950042977108,124,0.20389533042907715,4,881,881,ResNet,0.6871794871794872,0.8437430868960603,Knapsack
725,125,0.839346727946963,0.05005319537069995,125,0.1520395278930664,4,316,316,ResNet,0.6871794871794872,0.8984197964856705,Knapsack
726,126,0.7954609495548832,0.4361519423526898,126,0.14128446578979492,4,42,45,ResNet,0.6871794871794872,0.945859268812302,Knapsack
727,127,0.8612144150566443,1.8752703779653754,127,0.14406847953796387,4,421,729,ResNet,0.6871794871794872,0.9129825360614214,Knapsack
728,128,0.7261201515444625,0.9631653941077227,128,0.15468645095825195,4,281,281,ResNet,0.6871794871794872,0.9805296678175124,Knapsack
729,129,0.9684832428274671,0.07828262117062176,129,0.1526966094970703,4,642,642,ResNet,0.6871794871794872,0.840744625094398,Knapsack
730,130,0.9452884742378274,0.19087393015830806,130,0.1545090675354004,4,629,818,ResNet,0.6871794871794872,0.8709455064708299,Knapsack
731,131,0.8959646065934056,0.16048838495304424,131,0.14847636222839355,4,77,904,ResNet,0.6871794871794872,0.8956074402930407,Knapsack
732,132,0.9980696491654151,0.023816314242361525,132,0.15709662437438965,4,707,707,ResNet,0.6871794871794872,0.811234841474029,Knapsack
733,133,0.6544601201274547,0.273955141052738,133,0.15945982933044434,4,673,508,ResNet,0.6871794871794872,1.0,Knapsack
734,134,0.9130688666660824,0.031228852512461186,134,0.16132521629333496,4,212,212,ResNet,0.6871794871794872,0.8545312193114839,Knapsack
735,135,0.9153036852880715,0.8183054268235126,135,0.15103435516357422,4,160,160,ResNet,0.6871794871794872,0.8859379009457078,Knapsack
736,136,0.9642238952399561,0.1470467749917146,136,0.2011873722076416,4,633,633,ResNet,0.6871794871794872,0.8479426466657838,Knapsack
737,137,0.9952421738043521,0.10005011694822327,137,0.15717601776123047,4,272,272,ResNet,0.6871794871794872,0.8316871814843158,Knapsack
738,138,0.9339414488100304,0.2278723172751176,138,0.1607532501220703,4,16,16,ResNet,0.6871794871794872,0.8766190191847284,Knapsack
739,139,0.9676865227264384,0.6966980968841165,139,0.1632683277130127,4,740,740,ResNet,0.6871794871794872,0.8597464822265244,Knapsack
740,140,0.9241552891011188,0.6850182479859911,140,0.16646957397460938,4,721,448,ResNet,0.6871794871794872,0.8815120990391843,Knapsack
741,141,0.8179842891824065,0.08369553578697664,141,0.15575695037841797,4,766,766,ResNet,0.6871794871794872,0.91658224535068,Knapsack
742,142,0.975206586092366,0.30284602687635576,142,0.14571332931518555,4,781,781,ResNet,0.6871794871794872,0.8559864505435606,Knapsack
743,143,0.974582939790196,0.6358037037717392,143,0.18153953552246094,4,469,469,ResNet,0.6871794871794872,0.8562982736946456,Knapsack
744,144,0.8210648719122328,0.5256556893668477,144,0.15521860122680664,4,844,877,ResNet,0.6871794871794872,0.9330573076336273,Knapsack
745,145,0.9880493946953086,0.4722733841294414,145,0.15709948539733887,4,89,89,ResNet,0.6871794871794872,0.8495650462420893,Knapsack
746,146,0.8455623952194793,0.5250721450555167,146,0.1508164405822754,4,133,133,ResNet,0.6871794871794872,0.920808545980004,Knapsack
747,147,0.537230072096275,1.2583892420409384,147,0.12805652618408203,0,786,919,AlexNet,0.4,0.9313849639518625,Knapsack
748,148,0.7469657589080279,0.14254182262018328,148,0.18665647506713867,4,398,681,ResNet,0.6871794871794872,0.9590782010239909,Knapsack
749,149,0.8164186554603717,0.2720776799631963,149,0.19002175331115723,4,669,669,ResNet,0.6871794871794872,0.9353804158595578,Knapsack
750,150,0.8424982383805378,0.15232721393717724,150,0.1646735668182373,4,967,967,ResNet,0.6871794871794872,0.9192540361792096,Knapsack
751,151,0.9909560403001165,0.8235654848129126,151,0.16207194328308105,4,731,731,ResNet,0.6871794871794872,0.8481117234396853,Knapsack
752,152,0.9609213846904097,0.60172269540936,152,0.1536412239074707,4,336,336,ResNet,0.6871794871794872,0.8631290512445388,Knapsack
753,153,0.9691790702075066,0.6108853856134613,153,0.19076967239379883,4,761,590,ResNet,0.6871794871794872,0.8590002084859902,Knapsack
754,154,0.868696315606077,0.16125212843367023,154,0.15882635116577148,4,699,699,ResNet,0.6871794871794872,0.9092415857867051,Knapsack
755,155,0.9642856571961108,0.15186175429154647,155,0.157667875289917,4,220,220,ResNet,0.6871794871794872,0.8599953847420956,Knapsack
756,156,0.9546251252931589,0.10241429061192944,156,0.16487407684326172,4,57,57,ResNet,0.6871794871794872,0.8506622343853311,Knapsack
757,157,0.9459208350666946,0.7665412316818703,157,0.16335844993591309,4,758,389,ResNet,0.6871794871794872,0.8706293260563963,Knapsack
758,158,0.7916081998705621,0.023637903657160966,158,0.1433558464050293,4,693,256,ResNet,0.6871794871794872,0.9178561579674955,Knapsack
759,159,0.7203518429601866,0.36763602965096936,159,0.14714384078979492,4,918,673,ResNet,0.6871794871794872,0.9834138221096502,Knapsack
760,160,0.962632726317119,0.18703941785567527,160,0.1456613540649414,4,86,86,ResNet,0.6871794871794872,0.8622733804311841,Knapsack
761,161,0.8839369426360723,0.7390286452543446,161,0.17096376419067383,4,401,401,ResNet,0.6871794871794872,0.9016212722717074,Knapsack
762,162,0.9421595284176828,0.31796478987084215,162,0.15602707862854004,4,311,311,ResNet,0.6871794871794872,0.8725099793809021,Knapsack
763,163,0.9179979104492184,0.23280130723005282,163,0.14692139625549316,4,477,551,ResNet,0.6871794871794872,0.8845907883651344,Knapsack
764,164,0.9348695297838135,0.021867750522534125,164,0.15620946884155273,4,612,612,ResNet,0.6871794871794872,0.8425695491180822,Knapsack
765,165,0.9475755040119047,0.8784720853721852,165,0.18119359016418457,4,731,696,ResNet,0.6871794871794872,0.8698019915837912,Knapsack
766,166,0.7192255507495423,0.32262578076012866,166,0.23697161674499512,4,706,706,ResNet,0.6871794871794872,0.9839769682149724,Knapsack
767,167,0.8250002907847376,0.6543341118469833,167,0.1726846694946289,4,135,956,ResNet,0.6871794871794872,0.9310895981973748,Knapsack
768,168,0.9777495053414613,0.31571398596155553,168,0.2371523380279541,4,722,722,ResNet,0.6871794871794872,0.8547149909190129,Knapsack
769,169,0.9919676260803831,0.04302635702018096,169,0.15655851364135742,4,314,314,ResNet,0.6871794871794872,0.8192228913942579,Knapsack
770,170,0.8923020436355673,0.027188416900904986,170,0.15466022491455078,4,414,748,ResNet,0.6871794871794872,0.8655707697685484,Knapsack
771,171,0.8038534516907736,0.46746109750296794,171,0.19582176208496094,4,958,958,ResNet,0.6871794871794872,0.9416630177443568,Knapsack
772,172,0.7594332466850267,0.6729962301790215,172,0.1689465045928955,4,394,394,ResNet,0.6871794871794872,0.9638731202472303,Knapsack
773,173,0.86071391744314,0.3547118062091932,173,0.1628556251525879,4,892,409,ResNet,0.6871794871794872,0.9132327848681736,Knapsack
774,174,0.9086427841566331,0.7239485497160072,174,0.1573631763458252,4,391,33,ResNet,0.6871794871794872,0.889268351511427,Knapsack
775,175,0.8438238552039872,0.1674612459099287,175,0.14523887634277344,4,605,512,ResNet,0.6871794871794872,0.92167781598775,Knapsack
776,176,0.8568970836158583,0.4734368306687393,176,0.15447115898132324,4,101,101,ResNet,0.6871794871794872,0.9151412017818145,Knapsack
777,177,0.6133324514109082,0.9541876258625798,177,0.1561272144317627,4,917,917,ResNet,0.6871794871794872,1.0,Knapsack
778,178,0.8754091145329542,0.49368345018359205,178,0.15631842613220215,4,105,105,ResNet,0.6871794871794872,0.9058851863232664,Knapsack
779,179,0.9112616249020721,0.17569233139256243,179,0.1514742374420166,4,573,573,ResNet,0.6871794871794872,0.8879589311387075,Knapsack
780,180,0.866740658338778,0.22808347336142681,180,0.2859516143798828,4,20,20,ResNet,0.6871794871794872,0.8957523791657406,Knapsack
781,181,0.9292816937419505,0.15721367715469822,181,0.16123390197753906,4,139,139,ResNet,0.6871794871794872,0.8779438405130582,Knapsack
782,182,0.7956744880567928,1.6290167876004684,182,0.16385459899902344,4,398,593,ResNet,0.6871794871794872,0.9457524995613472,Knapsack
783,183,0.7675460485964563,0.42581673102361695,183,0.15806269645690918,4,787,787,ResNet,0.6871794871794872,0.9598167192915155,Knapsack
784,184,0.9090115182065764,1.0289289247451376,184,0.32688021659851074,4,629,629,ResNet,0.6871794871794872,0.8890839844864553,Knapsack
785,185,0.8257077901813784,0.45750619278953686,185,0.16871881484985352,4,162,162,ResNet,0.6871794871794872,0.9307358484990544,Knapsack
786,186,0.7942330488336742,0.06375686193581145,186,0.1850745677947998,4,107,107,ResNet,0.6871794871794872,0.9161437927081595,Knapsack
787,187,0.6857039699601523,0.40345950770816164,187,0.14968323707580566,4,994,994,ResNet,0.6871794871794872,1.0,Knapsack
788,188,0.8757659992829903,0.5779061238914431,188,0.2640366554260254,4,163,163,ResNet,0.6871794871794872,0.9057067439482485,Knapsack
789,189,0.8923967872464337,0.07271651220011037,189,0.1656665802001953,4,982,578,ResNet,0.6871794871794872,0.8741538329665055,Knapsack
790,190,0.9305767859633257,0.6580335618617223,190,0.1572582721710205,4,962,962,ResNet,0.6871794871794872,0.8783013506080808,Knapsack
791,191,0.8998321001174601,0.18246203465749444,191,0.15989327430725098,4,493,492,ResNet,0.6871794871794872,0.8936736935310136,Knapsack
792,192,0.9380610766365802,0.06685633613056571,192,0.16678595542907715,4,184,184,ResNet,0.6871794871794872,0.8495768004468256,Knapsack
793,193,0.9054789715282373,0.23607934223139085,193,0.15246224403381348,4,959,925,ResNet,0.6871794871794872,0.890850257825625,Knapsack
794,194,0.7966624297053729,0.42484580038877856,194,0.16829347610473633,4,220,220,ResNet,0.6871794871794872,0.9452585287370572,Knapsack
795,195,0.8992445515436053,0.1765601076936821,195,0.14511871337890625,4,804,804,ResNet,0.6871794871794872,0.893967467817941,Knapsack
796,196,0.9833428979793862,0.08004586633154168,196,0.20505523681640625,4,588,588,ResNet,0.6871794871794872,0.8206659519788344,Knapsack
797,197,0.9074631800145423,0.4809175531823724,197,0.17668437957763672,4,668,668,ResNet,0.6871794871794872,0.8898581535824724,Knapsack
798,198,0.8830679702526665,0.3931824109620782,198,0.28378987312316895,4,676,676,ResNet,0.6871794871794872,0.9020557584634104,Knapsack
799,199,0.9485499698387626,0.268130957972157,199,0.16345834732055664,4,595,595,ResNet,0.6871794871794872,0.8693147586703622,Knapsack
800,0,0.6900994164060156,0.8152503093933186,0,0.629431962966919,1,207,207,DenseNet,0.755,1.0,Random
801,1,0.9602571755729531,0.07915827478935802,1,0.5987701416015625,1,721,721,DenseNet,0.755,0.7674684455104723,Random
802,2,0.9957099990428356,0.22629186629073877,2,0.6857476234436035,1,123,123,DenseNet,0.755,0.764781061190366,Random
803,3,0.8579464512978547,0.13626591082446463,3,0.604701042175293,1,408,408,DenseNet,0.755,0.8314179915133655,Random
804,4,0.9137107743146797,1.5496422660578482,4,0.6098709106445312,1,444,444,DenseNet,0.755,0.9206446128426602,Random
805,5,0.9867721282851748,0.8518663352214098,5,0.6194596290588379,1,157,157,DenseNet,0.755,0.8841139358574126,Random
806,6,0.961422557792902,0.004470272459750224,6,0.6484079360961914,1,871,871,DenseNet,0.755,0.7358043051944387,Random
807,7,0.8018091198166097,0.4141749430860221,7,0.5553345680236816,1,919,919,DenseNet,0.755,0.9413055338572802,Random
808,8,0.8472441125663186,0.429579607921738,8,0.5420401096343994,1,862,862,DenseNet,0.755,0.9257628182886753,Random
809,9,0.9976605441715192,0.15266354441894778,9,0.5571713447570801,1,803,609,DenseNet,0.755,0.7775427778297073,Random
810,10,0.810539294454841,0.17058073345609126,10,0.564918041229248,1,504,504,DenseNet,0.755,0.8736460258292903,Random
811,11,0.8019900452266098,0.2593385641931244,11,0.5459122657775879,1,604,604,DenseNet,0.755,0.9048615519905792,Random
812,12,0.5494799093800811,0.14614188362525307,12,0.5853853225708008,1,583,682,DenseNet,0.755,0.8901891402636131,Random
813,13,0.9735201863475256,0.0580385577503506,13,0.5610840320587158,1,641,641,DenseNet,0.755,0.7649785382491459,Random
814,14,0.732871377412146,0.05687692310401737,14,0.5917277336120605,1,441,441,DenseNet,0.755,0.8662872973729892,Random
815,15,0.9973761184978833,0.21328646225088188,15,0.6410059928894043,1,853,853,DenseNet,0.755,0.7718820580914277,Random
816,16,0.7127223323111429,1.552480658791608,16,0.5818049907684326,1,354,354,DenseNet,0.755,1.0,Random
817,17,0.9806074625491156,0.08597293932781673,17,0.581221342086792,1,52,52,DenseNet,0.755,0.7633841680356984,Random
818,18,0.7511411465786264,0.10258954694774886,18,0.5339255332946777,1,634,634,DenseNet,0.755,0.8921660034132678,Random
819,19,0.9840072140260441,0.7826389852595592,19,0.5009033679962158,1,39,39,DenseNet,0.755,0.8854963929869779,Random
820,20,0.913849127994942,0.10283406131678025,20,0.5373034477233887,1,435,876,DenseNet,0.755,0.8119580894008769,Random
821,21,0.7855206333737548,0.2944339037879746,21,0.5920147895812988,1,282,282,DenseNet,0.755,0.9103444618647916,Random
822,22,0.9260765611791545,0.2865469642123273,22,0.5340099334716797,1,156,156,DenseNet,0.755,0.8525959770955847,Random
823,23,0.7208491723970042,0.017031501404329547,23,0.623521089553833,1,18,18,DenseNet,0.755,0.8483776029626241,Random
824,24,0.8744273384909931,0.1294197183346879,24,0.934633731842041,1,676,676,DenseNet,0.755,0.7389828273776652,Random
825,25,0.8526829533351726,0.4077232973558972,25,0.8770897388458252,1,469,469,DenseNet,0.755,0.8338169129599317,Random
826,26,0.9897150768952587,0.04704941405686533,26,1.0486376285552979,1,327,116,DenseNet,0.755,0.6322454079277625,Random
827,27,0.8126664951408331,0.4721517926419645,27,0.7913248538970947,1,101,386,DenseNet,0.755,0.8913734871158009,Random
828,28,0.8072981975395532,0.007495178487686446,28,0.5828077793121338,1,960,928,DenseNet,0.755,0.8300227510241116,Random
829,29,0.9547269482865623,0.02037515267633299,29,0.5067641735076904,1,455,455,DenseNet,0.755,0.7785392706488794,Random
830,30,0.6199264487043543,0.39966216606297117,30,0.5763347148895264,1,538,884,DenseNet,0.755,0.9558318627933612,Random
831,31,0.9946729820706182,0.17993831522944762,31,0.5170495510101318,1,340,340,DenseNet,0.755,0.7958857000195199,Random
832,32,0.9703209568070299,0.7476238116783118,32,0.5589628219604492,1,485,485,DenseNet,0.755,0.8923395215964851,Random
833,33,0.7721077407068663,0.27873281300681835,33,0.5689520835876465,1,312,311,DenseNet,0.755,0.9188913120013598,Random
834,34,0.9507734343662643,0.43984487331325484,34,0.5621435642242432,1,827,827,DenseNet,0.755,0.8715386100891208,Random
835,35,0.7567250004197807,0.04308173020996439,35,0.5466446876525879,1,889,889,DenseNet,0.755,0.8732467604294538,Random
836,36,0.8719716554855363,0.2074221274121375,36,0.579232931137085,1,888,873,DenseNet,0.755,0.848561471325995,Random
837,37,0.9453287003167604,0.11888857402718413,37,0.5498256683349609,1,207,207,DenseNet,0.755,0.7971013762646756,Random
838,38,0.9776846730918778,0.4593785395701607,38,0.5480403900146484,1,184,184,DenseNet,0.755,0.8664922008429392,Random
839,39,0.9116126154482961,1.0677277405777903,39,0.614903450012207,1,449,449,DenseNet,0.755,0.921693692275852,Random
840,40,0.9539195768298949,0.6309049850234106,40,0.59767746925354,1,876,876,DenseNet,0.755,0.9005402115850525,Random
841,41,0.9849204840255755,0.22250242588308694,41,0.6258561611175537,1,604,604,DenseNet,0.755,0.7842013241785956,Random
842,42,0.8699593315701574,0.24364122073190364,42,0.5963876247406006,1,180,180,DenseNet,0.755,0.8543337332127471,Random
843,43,0.8486509116475296,1.2530845714894998,43,0.6191616058349609,1,904,70,DenseNet,0.755,0.9531745441762352,Random
844,44,0.5409469052101197,1.0750664214290857,44,0.5369212627410889,1,80,80,DenseNet,0.755,1.0,Random
845,45,0.9287590009719715,0.050432722711794394,45,0.616896390914917,1,198,197,DenseNet,0.755,0.7715045824632336,Random
846,46,0.8708794613088173,0.07480880224326186,46,0.5754210948944092,1,576,576,DenseNet,0.755,0.8169071961828045,Random
847,47,0.8172780590454689,2.0,47,0.5845170021057129,1,316,316,DenseNet,0.755,0.9688609704772655,Random
848,48,0.8465969677704003,0.14554535772825355,48,0.5840048789978027,1,720,720,DenseNet,0.755,0.8445866357974126,Random
849,49,0.8909765948670484,0.23614987005359128,49,0.5851180553436279,1,694,694,DenseNet,0.755,0.8447696562439666,Random
850,50,0.7752343524355472,1.0372308610817698,50,0.5937850475311279,1,510,510,DenseNet,0.755,0.9898828237822264,Random
851,51,0.4071914688878069,1.0289961431761627,51,0.6717360019683838,1,234,234,DenseNet,0.755,1.0,Random
852,52,0.8854830557255975,0.5004526961027927,52,0.575096607208252,1,892,426,DenseNet,0.755,0.9160974943608364,Random
853,53,0.8966963349272303,1.461038363527908,53,0.5715396404266357,1,820,820,DenseNet,0.755,0.9291518325363848,Random
854,54,0.8899072788793432,0.0817861432732141,54,0.5993924140930176,1,743,781,DenseNet,0.755,0.8031447928553775,Random
855,55,0.8818023662015626,0.6774683708437009,55,0.5757443904876709,1,775,775,DenseNet,0.755,0.9365988168992188,Random
856,56,0.963619869205181,0.17962017976849992,56,0.5864865779876709,1,993,993,DenseNet,0.755,0.7939734658426167,Random
857,57,0.811323174145177,0.2329854072785833,57,0.5952885150909424,1,49,49,DenseNet,0.755,0.8812626359743218,Random
858,58,0.8121573578225328,0.23971363391378808,58,0.626556396484375,1,819,862,DenseNet,0.755,0.8747106304460869,Random
859,59,0.9498313075680895,0.23420728910980515,59,0.6154685020446777,1,820,820,DenseNet,0.755,0.8072690429822371,Random
860,60,0.9283460843519309,0.4956327894401953,60,0.5493638515472412,1,470,747,DenseNet,0.755,0.8998941922972731,Random
861,61,0.8688407715540415,0.12536298904435164,61,0.6425802707672119,1,348,348,DenseNet,0.755,0.8137752937922642,Random
862,62,0.9817550389307362,0.0016440459723198494,62,0.588834285736084,1,661,661,DenseNet,0.755,0.7398249205936909,Random
863,63,0.9039959512316503,0.3790138653213038,63,0.5434994697570801,1,160,160,DenseNet,0.755,0.8843806232752307,Random
864,64,0.7920604239978811,0.4682243961533372,64,0.5226423740386963,1,347,347,DenseNet,0.755,0.9678652935297196,Random
865,65,0.9721240772013571,0.3963354184851927,65,0.5673069953918457,1,389,389,DenseNet,0.755,0.8486950671726583,Random
866,66,0.8353509655357766,0.006447067667618548,66,0.5345475673675537,1,37,36,DenseNet,0.755,0.827799392307128,Random
867,67,0.7957760431064819,0.18161771390214862,67,0.5306127071380615,1,507,487,DenseNet,0.755,0.8923632301377808,Random
868,68,0.8928980969720022,0.23693358020826769,68,0.6229605674743652,1,900,900,DenseNet,0.755,0.8345442046974745,Random
869,69,0.7414566338311088,0.18730095901368138,69,0.6448824405670166,1,746,746,DenseNet,0.755,0.8856046296116662,Random
870,70,0.5598662142698596,0.6357778161591874,70,0.6206321716308594,1,389,389,DenseNet,0.755,1.0,Random
871,71,0.8459508760913849,0.513188048646393,71,0.635880708694458,1,949,949,DenseNet,0.755,0.9238513969422913,Random
872,72,0.7182621847374914,0.8162032184646257,72,0.6271810531616211,1,401,507,DenseNet,0.755,1.0,Random
873,73,0.8588860947875578,0.3680908799699916,73,0.5952973365783691,1,453,894,DenseNet,0.755,0.8912553384541266,Random
874,74,0.9583953456807749,0.5246720353260859,74,0.6064224243164062,1,6,6,DenseNet,0.755,0.8778647299120325,Random
875,75,0.9672269436877133,0.17625355311394664,75,0.5425188541412354,1,82,81,DenseNet,0.755,0.8023202028993212,Random
876,76,0.9513105130531331,0.04116816633018338,76,0.5496206283569336,1,1,1,DenseNet,0.755,0.7747316279667459,Random
877,77,0.9135019498186213,0.4954904981842875,77,0.5592167377471924,1,46,46,DenseNet,0.755,0.9048174651999631,Random
878,78,0.8764726613113856,0.24215512608928885,78,0.5777249336242676,1,144,144,DenseNet,0.755,0.8553712174605625,Random
879,79,0.9309857759889465,0.003170341392647118,79,0.5975837707519531,1,877,877,DenseNet,0.755,0.7634037546657002,Random
880,80,0.842428872829095,0.131986202735908,80,0.5068738460540771,1,202,184,DenseNet,0.755,0.8625636527559102,Random
881,81,0.9153027047196662,0.1862182643064571,81,0.5483760833740234,1,478,519,DenseNet,0.755,0.8293091928732753,Random
882,82,0.852777346320679,0.24578831991052902,82,0.5567891597747803,1,473,505,DenseNet,0.755,0.8733611168735977,Random
883,83,0.928448252743811,0.10682997964221201,83,0.5337705612182617,1,528,528,DenseNet,0.755,0.8065407282340821,Random
884,84,0.746126784944754,0.9632768910051105,84,0.5403523445129395,1,333,333,DenseNet,0.755,1.0,Random
